epoch,accuracy,auc,f1-score,loss,lr,mcc,prc,precision,recall,val_accuracy,val_auc,val_f1-score,val_loss,val_mcc,val_prc,val_precision,val_recall
0,0.8529142141342163,0.9424527883529663,"""[0.78052354, 0.8893953]""",0.3647216856479645,0.001,0.6874062418937683,0.9439132213592529,0.8529142141342163,0.8529142141342163,0.9496093392372131,0.9863828420639038,"""[0.9336983, 0.95936173]""",0.14380186796188354,0.8930695652961731,0.9861915111541748,0.9496093392372131,0.9496093392372131
1,0.9568341970443726,0.9874740242958069,"""[0.9436031, 0.9650368]""",0.133220374584198,0.001,0.9086400270462036,0.9868706464767456,0.9568341970443726,0.9568341970443726,0.9632934331893921,0.9914330840110779,"""[0.9517325, 0.9703864]""",0.10800573229789734,0.9221333861351013,0.9909628629684448,0.9632934331893921,0.9632934331893921
2,0.9660492539405823,0.9920864701271057,"""[0.9556434, 0.9725005]""",0.10328807681798935,0.001,0.9281456470489502,0.9913711547851562,0.9660492539405823,0.9660492539405823,0.9696269035339355,0.992301344871521,"""[0.9605334, 0.9753147]""",0.09456565231084824,0.9361430406570435,0.991023063659668,0.9696269035339355,0.9696269035339355
3,0.973919689655304,0.9945794343948364,"""[0.96596783, 0.97885936]""",0.08175855129957199,0.001,0.9448302984237671,0.9939526915550232,0.973919689655304,0.973919689655304,0.971291184425354,0.9930287599563599,"""[0.9630291, 0.9765351]""",0.09346073865890503,0.9403091669082642,0.9926732778549194,0.971291184425354,0.971291184425354
4,0.9776752591133118,0.995441198348999,"""[0.97083676, 0.98191583]""",0.07238982617855072,0.001,0.9527533054351807,0.9948022961616516,0.9776752591133118,0.9776752591133118,0.9760528802871704,0.9948427081108093,"""[0.96841466, 0.9807162]""",0.07697442919015884,0.9491309523582458,0.9944078922271729,0.9760528802871704,0.9760528802871704
5,0.9808976054191589,0.9962433576583862,"""[0.97502273, 0.98453504]""",0.06290961802005768,0.001,0.9595577120780945,0.9956870675086975,0.9808976054191589,0.9808976054191589,0.9781332612037659,0.9943091869354248,"""[0.9712967, 0.98233956]""",0.074940524995327,0.95367032289505,0.9932146072387695,0.9781332612037659,0.9781332612037659
6,0.9827290177345276,0.9966887831687927,"""[0.977403, 0.98602337]""",0.0570034496486187,0.001,0.9634265303611755,0.9961239099502563,0.9827290177345276,0.9827290177345276,0.9784568548202515,0.9946168661117554,"""[0.97186667, 0.9825455]""",0.07274141162633896,0.9545473456382751,0.9935630559921265,0.9784568548202515,0.9784568548202515
7,0.9842243194580078,0.9973770976066589,"""[0.97935903, 0.9872335]""",0.05086413025856018,0.001,0.9665930867195129,0.9969618320465088,0.9842243194580078,0.9842243194580078,0.9806758761405945,0.9946482181549072,"""[0.9747249, 0.98435867]""",0.0703195258975029,0.9591807723045349,0.9935778379440308,0.9806758761405945,0.9806758761405945
8,0.985823929309845,0.9975051283836365,"""[0.9814559, 0.9885264]""",0.04778439179062843,0.001,0.969984233379364,0.9970614314079285,0.985823929309845,0.985823929309845,0.979658842086792,0.9949121475219727,"""[0.9732978, 0.9835723]""",0.07000457495450974,0.9569031000137329,0.9938976764678955,0.979658842086792,0.979658842086792
9,0.9865657687187195,0.9978828430175781,"""[0.98240393, 0.98913544]""",0.04344413802027702,0.001,0.9715429544448853,0.9975059032440186,0.9865657687187195,0.9865657687187195,0.9802598357200623,0.9945886731147766,"""[0.974003, 0.98408914]""",0.06988765299320221,0.9580966234207153,0.9933629035949707,0.9802598357200623,0.9802598357200623
10,0.9871337413787842,0.9981730580329895,"""[0.98313427, 0.9895999]""",0.04132252559065819,0.001,0.9727407693862915,0.9978673458099365,0.9871337413787842,0.9871337413787842,0.9804909825325012,0.994478702545166,"""[0.97425574, 0.9842948]""",0.07144831866025925,0.9585504531860352,0.9931303262710571,0.9804909825325012,0.9804909825325012
11,0.9880146384239197,0.9982788562774658,"""[0.98431295, 0.9903029]""",0.03873967006802559,0.001,0.9746214151382446,0.9979718923568726,0.9880146384239197,0.9880146384239197,0.9799361824989319,0.9940201640129089,"""[0.97370017, 0.98378175]""",0.07493608444929123,0.9575366973876953,0.9926283359527588,0.9799361824989319,0.9799361824989319
12,0.9889883399009705,0.9985648393630981,"""[0.98555917, 0.9911014]""",0.03431762382388115,0.001,0.9766668081283569,0.9982967972755432,0.9889883399009705,0.9889883399009705,0.981646716594696,0.9947885274887085,"""[0.9758148, 0.98521245]""",0.07054226100444794,0.9610293507575989,0.9935038685798645,0.981646716594696,0.981646716594696
13,0.9916310906410217,0.9990593194961548,"""[0.9890464, 0.9932289]""",0.02643677406013012,0.00040000002,0.9822796583175659,0.9988726377487183,0.9916310906410217,0.9916310906410217,0.9833109974861145,0.9952517151832581,"""[0.97796226, 0.9865704]""",0.06553911417722702,0.9645335078239441,0.9940742254257202,0.9833109974861145,0.9833109974861145
14,0.9927439093589783,0.999249279499054,"""[0.990497, 0.9941314]""",0.0230857040733099,0.00040000002,0.9846323132514954,0.9991009831428528,0.9927439093589783,0.9927439093589783,0.9835883975028992,0.9950648546218872,"""[0.9783073, 0.9868015]""",0.06676748394966125,0.9651128649711609,0.9938142895698547,0.9835883975028992,0.9835883975028992
15,0.9930568337440491,0.9993060827255249,"""[0.9909001, 0.99438715]""",0.021449504420161247,0.00040000002,0.98529052734375,0.9991623163223267,0.9930568337440491,0.9930568337440491,0.984096884727478,0.9948517680168152,"""[0.979027, 0.9871928]""",0.06973731517791748,0.9662201404571533,0.9934974908828735,0.984096884727478,0.984096884727478
16,0.9932423233985901,0.9993968605995178,"""[0.99115527, 0.99453247]""",0.020518580451607704,0.00040000002,0.985690176486969,0.9992774724960327,0.9932423233985901,0.9932423233985901,0.9835421442985535,0.9946922659873962,"""[0.9783139, 0.98673916]""",0.07208846509456635,0.9650553464889526,0.9932845234870911,0.9835421442985535,0.9835421442985535
17,0.9939841628074646,0.9995790123939514,"""[0.99212265, 0.99513406]""",0.017839841544628143,0.00016000001,0.9872586727142334,0.9995028376579285,0.9939841628074646,0.9939841628074646,0.984328031539917,0.9937247633934021,"""[0.97937834, 0.9873616]""",0.08284182846546173,0.9667496085166931,0.9919437170028687,0.984328031539917,0.984328031539917
18,0.9943434596061707,0.9996121525764465,"""[0.9925955, 0.9954238]""",0.016853200271725655,0.00016000001,0.9880213737487793,0.9995402693748474,0.9943434596061707,0.9943434596061707,0.9843742847442627,0.9935650825500488,"""[0.9794529, 0.9873937]""",0.08605741709470749,0.9668614268302917,0.9917293787002563,0.9843742847442627,0.9843742847442627
