epoch,accuracy,auc,f1-score,loss,lr,mcc,prc,precision,recall,val_accuracy,val_auc,val_f1-score,val_loss,val_mcc,val_prc,val_precision,val_recall
0,0.8168003559112549,0.9110950231552124,"""[0.7220611, 0.86337197]""",0.3758525848388672,0.001,0.6072027087211609,0.9134958982467651,0.8168003559112549,0.8168003559112549,0.943645715713501,0.9808740615844727,"""[0.9260899, 0.95446223]""",0.16995711624622345,0.8805540800094604,0.9803719520568848,0.943645715713501,0.943645715713501
1,0.9536582231521606,0.9857001304626465,"""[0.93931204, 0.9625185]""",0.1424553394317627,0.001,0.9018310308456421,0.985348641872406,0.9536582231521606,0.9536582231521606,0.9596412777900696,0.9892328381538391,"""[0.9471262, 0.9673657]""",0.12694627046585083,0.9144918918609619,0.9885684847831726,0.9596412777900696,0.9596412777900696
2,0.961586594581604,0.9904239177703857,"""[0.94950473, 0.96900314]""",0.11422794312238693,0.001,0.918526828289032,0.9897106885910034,0.961586594581604,0.961586594581604,0.963986873626709,0.9913942217826843,"""[0.9531879, 0.9707374]""",0.1073184683918953,0.9239991307258606,0.9909058809280396,0.963986873626709,0.963986873626709
3,0.968715250492096,0.9931926131248474,"""[0.95897496, 0.9747178]""",0.09378021955490112,0.001,0.9336938261985779,0.9925605654716492,0.968715250492096,0.968715250492096,0.969488263130188,0.9914543032646179,"""[0.960284, 0.97522897]""",0.10139183700084686,0.9355629086494446,0.9898179769515991,0.969488263130188,0.969488263130188
4,0.9749049544334412,0.9950145483016968,"""[0.96711576, 0.97971076]""",0.0776609405875206,0.001,0.9468265771865845,0.9944524765014648,0.9749049544334412,0.9749049544334412,0.9728630185127258,0.9915736317634583,"""[0.964491, 0.9780405]""",0.09601210802793503,0.9425327181816101,0.9897006154060364,0.9728630185127258,0.9728630185127258
5,0.9777680039405823,0.9957934617996216,"""[0.9709042, 0.98201156]""",0.06877816468477249,0.001,0.9529156684875488,0.9952016472816467,0.9777680039405823,0.9777680039405823,0.9722620248794556,0.9913939833641052,"""[0.9638815, 0.97748595]""",0.09584064036607742,0.9414119720458984,0.9894839525222778,0.9722620248794556,0.9722620248794556
6,0.9810714721679688,0.9966689348220825,"""[0.9752076, 0.98469216]""",0.05993768945336342,0.001,0.9598997831344604,0.9962047934532166,0.9810714721679688,0.9810714721679688,0.9728630185127258,0.9928351044654846,"""[0.96405166, 0.97820514]""",0.09267985820770264,0.9424172639846802,0.9915577173233032,0.9728630185127258,0.9728630185127258
7,0.9833317995071411,0.9971745014190674,"""[0.97814524, 0.9865287]""",0.052799042314291,0.001,0.9646747708320618,0.9967011213302612,0.9833317995071411,0.9833317995071411,0.9762378334999084,0.9929612278938293,"""[0.96906596, 0.98071]""",0.08300551027059555,0.9498242735862732,0.9913923740386963,0.9762378334999084,0.9762378334999084
8,0.9846068024635315,0.9973058700561523,"""[0.97982925, 0.98755455]""",0.050173964351415634,0.001,0.967384934425354,0.9968132972717285,0.9846068024635315,0.9846068024635315,0.9753594398498535,0.9925257563591003,"""[0.9679784, 0.97997516]""",0.08594123274087906,0.9480332136154175,0.9909034371376038,0.9753594398498535,0.9753594398498535
9,0.9857079982757568,0.9976511001586914,"""[0.98123485, 0.9884591]""",0.04645704850554466,0.001,0.9696974158287048,0.9972349405288696,0.9857079982757568,0.9857079982757568,0.9778096079826355,0.9931347966194153,"""[0.97104245, 0.98201305]""",0.08012507110834122,0.9530734419822693,0.9916625022888184,0.9778096079826355,0.9778096079826355
10,0.9862643480300903,0.9978129267692566,"""[0.9819917, 0.98889834]""",0.044549643993377686,0.001,0.9708928465843201,0.9974108934402466,0.9862643480300903,0.9862643480300903,0.9773011207580566,0.9930742979049683,"""[0.9704199, 0.981585]""",0.08181853592395782,0.9520385265350342,0.9915165901184082,0.9773011207580566,0.9773011207580566
11,0.9879682660102844,0.9980985522270203,"""[0.9842211, 0.99027723]""",0.03858392685651779,0.001,0.9745007753372192,0.9977014660835266,0.9879682660102844,0.9879682660102844,0.9785493016242981,0.9927159547805786,"""[0.97204477, 0.98259825]""",0.08351720124483109,0.9546759724617004,0.9909534454345703,0.9785493016242981,0.9785493016242981
